DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/03/2018,20:00,,,40.73828,-73.80296,"(40.73828, -73.80296)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3893263,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/03/2018,20:00,,,40.679234,-74.00397,"(40.679234, -74.00397)",GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893102,PICK-UP TRUCK,PICK-UP TRUCK,,,
05/03/2018,20:00,,,,,,CASTLE HILL AVENUE              ,CROSS BRONX EXPWY SERVICE ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893078,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,20:00,QUEENS,11433,40.69096,-73.7898,"(40.69096, -73.7898)",111 AVENUE                      ,160 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893167,PICK-UP TRUCK,PASSENGER VEHICLE,,,
05/03/2018,20:00,MANHATTAN,10022,40.759037,-73.96841,"(40.759037, -73.96841)",,,915       3 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3893051,PASSENGER VEHICLE,BU,,,
05/03/2018,20:00,BRONX,10473,40.82256,-73.87101,"(40.82256, -73.87101)",STORY AVENUE                    ,METCALF AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3895322,PASSENGER VEHICLE,,,,
05/03/2018,20:00,BRONX,10459,40.820015,-73.8967,"(40.820015, -73.8967)",,,926       INTERVALE AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3894409,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,1:30,MANHATTAN,10011,40.74889,-74.00703,"(40.74889, -74.00703)",11 AVENUE                       ,WEST 23 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3894985,TK,TK,,,
05/03/2018,1:20,,,40.719723,-73.975,"(40.719723, -73.975)",FDR DRIVE RAMP                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3913021,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/03/2018,1:11,,,40.852398,-73.830986,"(40.852398, -73.830986)",HOBART AVENUE                   ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,3892454,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,1:00,,,40.63932,-74.02356,"(40.63932, -74.02356)",3 AVENUE                        ,65 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893109,PASSENGER VEHICLE,,,,
05/03/2018,1:00,STATEN ISLAND,10314,40.6127,-74.12771,"(40.6127, -74.12771)",,,1909      VICTORY BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893541,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:59,QUEENS,11432,40.71404,-73.78281,"(40.71404, -73.78281)",MIDLAND PARKWAY                 ,WEXFORD TERRACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893134,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,19:57,MANHATTAN,10012,40.72272,-73.994156,"(40.72272, -73.994156)",ELIZABETH STREET                ,PRINCE STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894951,PASSENGER VEHICLE,,,,
05/03/2018,19:54,MANHATTAN,10009,40.727016,-73.983955,"(40.727016, -73.983955)",,,122       SAINT MARKS PLACE             ,1,0,0,0,1,0,0,0,Unspecified,,,,,3893305,PASSENGER VEHICLE,BICYCLE,,,
05/03/2018,19:50,QUEENS,11358,40.762005,-73.8036,"(40.762005, -73.8036)",,,162-15    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893090,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:50,BROOKLYN,11238,40.679703,-73.961685,"(40.679703, -73.961685)",GRAND AVENUE                    ,PACIFIC STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894704,PASSENGER VEHICLE,,,,
05/03/2018,19:48,BRONX,10468,40.859303,-73.89884,"(40.859303, -73.89884)",EAST 184 STREET                 ,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3893389,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
05/03/2018,19:45,,,40.66095,-73.92906,"(40.66095, -73.92906)",REMSEN AVENUE                   ,RUTLAND ROAD,,4,0,0,0,0,0,4,0,Driver Inexperience,Unspecified,,,,3894077,Sedan,Sedan,,,
05/03/2018,19:45,,,40.603962,-74.12974,"(40.603962, -74.12974)",GRAVES STREET                   ,HOLDEN BOULEVARD,,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,3893127,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,19:45,QUEENS,11434,40.68676,-73.78449,"(40.68676, -73.78449)",116 AVENUE                      ,BREWER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893170,PASSENGER VEHICLE,,,,
05/03/2018,19:30,,,,,,,,,2,0,1,0,1,0,0,0,Unspecified,,,,,3893080,BICYCLE,,,,
05/03/2018,19:30,,,40.75828,-73.957825,"(40.75828, -73.957825)",QUEENSBORO BRIDGE UPPER ROADWAY ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3893010,PASSENGER VEHICLE,TAXI,,,
05/03/2018,19:30,,,40.719135,-73.78949,"(40.719135, -73.78949)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893130,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,19:30,QUEENS,11385,40.691433,-73.89063,"(40.691433, -73.89063)",CYPRESS AVENUE                  ,VERMONT PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894201,Convertible,Sedan,,,
05/03/2018,19:30,QUEENS,11368,40.75193,-73.862785,"(40.75193, -73.862785)",,,37-68     104 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3894106,PASSENGER VEHICLE,,,,
05/03/2018,19:30,BROOKLYN,11228,40.61485,-74.00755,"(40.61485, -74.00755)",,,1457      81 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893182,CONV,,,,
05/03/2018,19:30,BRONX,10458,40.859253,-73.88674,"(40.859253, -73.88674)",EAST FORDHAM ROAD               ,LORILLARD PLACE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3893961,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:25,,,40.611774,-74.07069,"(40.611774, -74.07069)",TOMPKINS AVENUE                 ,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893766,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,19:25,BROOKLYN,11209,40.631462,-74.0278,"(40.631462, -74.0278)",3 AVENUE                        ,BAY RIDGE PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893123,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,19:24,QUEENS,11421,40.690216,-73.854645,"(40.690216, -73.854645)",89 STREET                       ,89 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3893021,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:20,,,40.77592,-73.95317,"(40.77592, -73.95317)",EAST 83 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3904247,Sedan,Sedan,,,
05/03/2018,19:19,,,40.804993,-73.911354,"(40.804993, -73.911354)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893385,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/03/2018,19:15,MANHATTAN,10010,40.736706,-73.97822,"(40.736706, -73.97822)",,,400       EAST 23 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3894151,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:10,,,40.736145,-73.92651,"(40.736145, -73.92651)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894308,TAXI,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:10,QUEENS,11368,40.75254,-73.85261,"(40.75254, -73.85261)",114 STREET                      ,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3897469,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,TAXI,,
05/03/2018,19:10,BRONX,10452,40.83955,-73.91595,"(40.83955, -73.91595)",WALTON AVENUE                   ,EAST 170 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3894170,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,19:05,,,40.79537,-73.921974,"(40.79537, -73.921974)",TRIBOROUGH BRIDGE               ,,,1,0,1,0,0,0,0,0,,,,,,3894511,,,,,
05/03/2018,19:00,,,40.71699,-73.82402,"(40.71699, -73.82402)",GRAND CENTRAL PKWY              ,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,3893994,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,19:00,,,40.686996,-73.95685,"(40.686996, -73.95685)",LEXINGTON AVENUE                ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3893770,TK,,,,
05/03/2018,19:00,BRONX,10473,40.81611,-73.8608,"(40.81611, -73.8608)",,,531       THIERIOT AVENUE               ,1,0,1,0,0,0,0,0,Unspecified,,,,,3893073,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,19:00,BRONX,10467,40.875328,-73.869225,"(40.875328, -73.869225)",MAGENTA STREET                  ,BARKER AVENUE,,1,0,0,0,0,0,1,0,,,,,,3895103,,,,,
05/03/2018,19:00,,,,,,WASHINGTON BRIDGE               ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893141,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:00,,,40.593163,-73.9086,"(40.593163, -73.9086)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893825,SPORT UTILITY / STATION WAGON,TAXI,,,
05/03/2018,19:00,QUEENS,11422,40.665257,-73.735344,"(40.665257, -73.735344)",FRANCIS LEWIS BOULEVARD         ,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893702,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:00,QUEENS,11419,40.689236,-73.82852,"(40.689236, -73.82852)",116 STREET                      ,101 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893016,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,19:00,QUEENS,11374,40.73093,-73.864586,"(40.73093, -73.864586)",QUEENS BOULEVARD                ,63 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3893135,BU,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:00,MANHATTAN,10030,40.820026,-73.93736,"(40.820026, -73.93736)",,,110       WEST 144 STREET               ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3893262,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:00,MANHATTAN,10022,40.758488,-73.97514,"(40.758488, -73.97514)",MADISON AVENUE                  ,EAST 51 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894238,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,19:00,BROOKLYN,11217,40.685406,-73.97525,"(40.685406, -73.97525)",SOUTH ELLIOTT PLACE             ,HANSON PLACE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3893077,TAXI,PASSENGER VEHICLE,,,
05/03/2018,19:00,BROOKLYN,11216,40.67672,-73.94708,"(40.67672, -73.94708)",DEAN STREET                     ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3894257,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,19:00,BRONX,10468,,,,GOULDEN AVENUE                  ,WEST BEDFORD PARK BOULEVARD,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3899273,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/03/2018,18:55,BROOKLYN,11231,40.67641,-74.00104,"(40.67641, -74.00104)",CLINTON STREET                  ,HAMILTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3894167,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/03/2018,18:50,MANHATTAN,10022,40.7596,-73.965096,"(40.7596, -73.965096)",,,1089      2 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3893044,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,18:47,BROOKLYN,11220,40.648148,-74.01083,"(40.648148, -74.01083)",47 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893042,PASSENGER VEHICLE,,,,
05/03/2018,18:45,,,,,,,,61        WEST DRIVE                    ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unsafe Lane Changing,,,,3894435,BICYCLE,BICYCLE,,,
05/03/2018,18:45,QUEENS,11361,40.75776,-73.7834,"(40.75776, -73.7834)",NORTHERN BOULEVARD              ,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3893046,SPORT UTILITY / STATION WAGON,BU,,,
05/03/2018,18:40,MANHATTAN,10036,40.75979,-73.98793,"(40.75979, -73.98793)",8 AVENUE                        ,WEST 46 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893205,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
05/03/2018,18:37,STATEN ISLAND,10301,40.641003,-74.07576,"(40.641003, -74.07576)",,,1         BAY STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3893761,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,18:36,,,,,,shley avenue                    ,Cross bronx expressway,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893015,PASSENGER VEHICLE,TAXI,,,
05/03/2018,18:35,,,40.766827,-73.909294,"(40.766827, -73.909294)",43 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893911,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,18:35,MANHATTAN,10017,40.750763,-73.97446,"(40.750763, -73.97446)",3 AVENUE                        ,EAST 42 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3896146,TAXI,SPORT UTILITY / STATION WAGON,,,
05/03/2018,18:30,BRONX,10455,40.81361,-73.913345,"(40.81361, -73.913345)",SAINT ANNS AVENUE               ,EAST 148 STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3893977,SPORT UTILITY / STATION WAGON,BICYCLE,,,
05/03/2018,18:30,BROOKLYN,11221,40.69004,-73.91505,"(40.69004, -73.91505)",,,535       EVERGREEN AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893286,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,18:26,,,40.8047,-73.91243,"(40.8047, -73.91243)",BRUCKNER BOULEVARD              ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Other Vehicular,,,,3893392,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,18:26,QUEENS,11417,40.68144,-73.83865,"(40.68144, -73.83865)",102 STREET                      ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893055,PASSENGER VEHICLE,,,,
05/03/2018,18:24,BROOKLYN,11230,40.61572,-73.958664,"(40.61572, -73.958664)",AVENUE N                        ,EAST 16 STREET,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,Unspecified,,3893928,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
05/03/2018,18:22,,,40.8746,-73.9097,"(40.8746, -73.9097)",BROADWAY                        ,WEST 225 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3893850,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,12:10,BROOKLYN,11221,40.68412,-73.94285,"(40.68412, -73.94285)",,,373       JEFFERSON AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893747,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,12:05,STATEN ISLAND,10306,40.56941,-74.110825,"(40.56941, -74.110825)",,,2554      HYLAN BOULEVARD               ,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3893547,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,12:00,BROOKLYN,11213,40.668797,-73.93113,"(40.668797, -73.93113)",EASTERN PARKWAY                 ,UTICA AVENUE,,2,0,1,0,0,0,1,0,Unspecified,,,,,3893574,MB,,,,
05/03/2018,12:00,,,40.676003,-73.865395,"(40.676003, -73.865395)",CONDUIT BOULEVARD               ,GRANT AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3892968,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,12:00,QUEENS,11385,40.70532,-73.91196,"(40.70532, -73.91196)",,,508       SENECA AVENUE                 ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3893623,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,12:00,QUEENS,11385,40.702892,-73.86916,"(40.702892, -73.86916)",MYRTLE AVENUE                   ,79 LANE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3893624,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,12:00,QUEENS,11375,40.72162,-73.854576,"(40.72162, -73.854576)",YELLOWSTONE BOULEVARD           ,CLYDE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3893581,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,12:00,QUEENS,11367,40.72709,-73.82198,"(40.72709, -73.82198)",,,71-41     MAIN STREET                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3897134,PASSENGER VEHICLE,,,,
05/03/2018,12:00,MANHATTAN,10024,40.78251,-73.97283,"(40.78251, -73.97283)",,,35        WEST 81 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894254,SPORT UTILITY / STATION WAGON,AMBUL,,,
05/03/2018,12:00,BROOKLYN,11220,40.639854,-74.0122,"(40.639854, -74.0122)",57 STREET                       ,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3894314,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,12:00,BROOKLYN,11213,40.667866,-73.93212,"(40.667866, -73.93212)",,,1702      UNION STREET                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893577,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
05/03/2018,12:00,BROOKLYN,11211,40.70858,-73.95838,"(40.70858, -73.95838)",,,290       BROADWAY                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893283,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,12:00,BROOKLYN,11211,40.70325,-73.95718,"(40.70325, -73.95718)",,,155       LEE AVENUE                    ,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3892990,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
05/03/2018,12:00,BRONX,10464,40.859547,-73.80091,"(40.859547, -73.80091)",CITY ISLAND BRIDGE              ,CITY ISLAND ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3893611,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
05/03/2018,11:55,,,40.86464,-73.92891,"(40.86464, -73.92891)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3893451,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:55,MANHATTAN,10128,40.780754,-73.95258,"(40.780754, -73.95258)",3 AVENUE                        ,EAST 89 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3892985,TAXI,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:54,,,,,,GALVIN AVENUE                   ,WEST 41 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Following Too Closely,,,,3894982,TAXI,TK,,,
05/03/2018,11:52,MANHATTAN,10065,40.76614,-73.97166,"(40.76614, -73.97166)",5 AVENUE                        ,EAST 62 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3892987,TAXI,TK,,,
05/03/2018,11:50,QUEENS,11377,40.742943,-73.91685,"(40.742943, -73.91685)",QUEENS BOULEVARD                ,48 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3895807,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:50,BROOKLYN,11207,40.65892,-73.889824,"(40.65892, -73.889824)",LINDEN BOULEVARD                ,NEW JERSEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894579,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,11:50,BRONX,10455,40.815845,-73.89544,"(40.815845, -73.89544)",BRUCKNER BOULEVARD              ,LONGWOOD AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unsafe Lane Changing,,,,3892941,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:48,BRONX,10461,40.84255,-73.85258,"(40.84255, -73.85258)",,,2424      EAST TREMONT AVENUE           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893608,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,11:45,,,40.74159,-73.86186,"(40.74159, -73.86186)",99 STREET                       ,,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3895283,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:45,MANHATTAN,10004,40.704952,-74.01566,"(40.704952, -74.01566)",BATTERY PLACE                   ,WASHINGTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893098,PASSENGER VEHICLE,BU,,,
05/03/2018,11:45,BROOKLYN,11236,40.639053,-73.910934,"(40.639053, -73.910934)",,,719       EAST 85 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3892913,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:44,BRONX,10454,40.80565,-73.92062,"(40.80565, -73.92062)",BROOK AVENUE                    ,EAST 135 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893468,TAXI,,,,
05/03/2018,11:40,,,40.737785,-73.93496,"(40.737785, -73.93496)",VANDAM STREET                   ,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3894045,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:40,STATEN ISLAND,10304,40.5953,-74.11038,"(40.5953, -74.11038)",TODT HILL ROAD                  ,WHITLOCK AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3893150,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
05/03/2018,11:35,BROOKLYN,11220,40.63733,-74.00501,"(40.63733, -74.00501)",,,882       55 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3896739,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,11:30,,,40.657608,-73.94232,"(40.657608, -73.94232)",WINTHROP STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893729,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:30,,,40.752888,-73.96374,"(40.752888, -73.96374)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893183,TAXI,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:30,,,40.79801,-73.827065,"(40.79801, -73.827065)",BRONX WHITESTONE BRIDGE         ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3893200,TAXI,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:30,QUEENS,11356,40.78699,-73.84473,"(40.78699, -73.84473)",123 STREET                      ,13 AVENUE,,0,0,0,0,0,0,0,0,,,,,,3892927,,,,,
05/03/2018,11:30,MANHATTAN,10018,40.751453,-73.983925,"(40.751453, -73.983925)",,,32        WEST 38 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3894654,PASSENGER VEHICLE,,,,
05/03/2018,11:30,BROOKLYN,11249,40.707485,-73.966064,"(40.707485, -73.966064)",SOUTH 11 STREET                 ,BERRY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893949,Flat Rack,Taxi,,,
05/03/2018,11:30,BROOKLYN,11205,40.69818,-73.956856,"(40.69818, -73.956856)",,,745       BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893753,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,11:30,BRONX,10472,40.82705,-73.87104,"(40.82705, -73.87104)",WATSON AVENUE                   ,FTELEY AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3893660,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
